avg_packet_size,byte_rate,duration,tcp_pct,unique_dst_ports,syn_ratio,ground_truth
94.7,1831.37,0.49,0.35,43,0.63,Suspicious
197.44,33882.83,2840.13,0.36,2,0.04,Priority
49.56,47422.55,0.01,0.42,21,0.5,Suspicious
1002.4,377135.25,145.26,0.9,2,0.02,Priority
46.56,33385.49,0.32,0.42,14,0.53,Suspicious
1255.55,25679.18,3.16,0.93,5,0.14,Normal
853.16,10218.4,9.58,0.87,1,0.05,Normal
846.33,43894.09,6.96,0.95,1,0.03,Normal
48.61,16812.18,3.09,0.93,2,0.77,Suspicious
1018.35,7672.88,1.65,0.75,1,0.12,Normal
1053.14,9760.51,5.59,0.78,4,0.06,Normal
1073.98,51106.26,1.47,0.61,5,0.09,Normal
192.09,42726.19,0.05,0.32,75,0.65,Suspicious
1047.08,342598.84,241.99,0.95,1,0.02,Priority
1198.41,413545.37,34.13,0.99,2,0.02,Priority
879.45,56128.17,2.48,0.7,2,0.13,Normal
1301.19,16389.27,8.69,0.83,1,0.11,Normal
693.36,49328.68,0.79,0.88,2,0.04,Normal
72.21,50495.08,0.2,0.41,44,0.37,Suspicious
1154.18,484457.41,225.35,0.89,1,0.02,Priority
845.89,42806.43,7.35,0.66,1,0.12,Normal
74.01,12707.19,2.47,0.89,1,0.97,Suspicious
144.78,51086.19,0.09,0.18,18,0.65,Suspicious
84.49,1934.69,0.11,0.52,94,0.58,Suspicious
109.75,37057.96,0.1,0.49,84,0.67,Suspicious
681.55,50612.45,0.6,0.74,5,0.09,Normal
70.47,113.82,0.26,0.55,71,0.77,Suspicious
965.56,5571.66,1.71,0.74,5,0.12,Normal
127.9,70425.22,2698.63,0.38,1,0.05,Priority
1271.78,13933.63,9.76,0.72,5,0.12,Normal
878.02,45167.5,6.65,0.75,1,0.05,Normal
157.73,55194.78,0.49,0.46,79,0.55,Suspicious
1284.1,680792.91,168.41,0.95,2,0.02,Priority
1081.47,223696.94,237.16,0.79,2,0.04,Priority
78.49,25100.21,0.28,0.46,72,0.4,Suspicious
1391.04,228618.6,562.53,0.65,1,0.04,Priority
401.03,10377.36,4.74,0.93,3,0.08,Normal
1360.03,14315.42,7.28,0.79,5,0.05,Normal
284.55,23863.43,1319.66,0.3,1,0.02,Priority
1249.61,38329.91,3.59,0.63,4,0.08,Normal
160.25,52125.03,856.08,0.33,1,0.01,Priority
1145.89,788842.21,187.95,0.96,2,0.02,Priority
1024.6,25593.24,5.65,0.75,2,0.04,Normal
97.33,290.87,0.63,0.35,173,0.56,Suspicious
547.45,20363.37,4.4,0.63,4,0.03,Normal
85.12,192.95,0.87,0.62,190,0.6,Suspicious
1059.23,667334.79,152.22,0.95,2,0.02,Priority
1124.68,269160.16,150.96,0.7,3,0.02,Priority
1376.39,161750.17,168.34,0.98,2,0.03,Priority
928.05,58197.05,7.27,0.67,3,0.07,Normal
296.64,23050.25,1024.37,0.26,2,0.05,Priority
164.41,99663.99,1362.25,0.19,2,0.01,Priority
161.23,30217.73,0.14,0.22,86,0.65,Suspicious
63.54,13092.92,0.64,0.9,2,0.83,Suspicious
1279.91,31132.08,0.91,0.82,3,0.15,Normal
1080.98,33605.44,5.68,0.86,2,0.09,Normal
1033.59,179532.25,566.15,0.64,3,0.05,Priority
92.13,664.24,0.93,0.6,191,0.64,Suspicious
1304.45,1044.11,5.98,0.85,4,0.05,Normal
916.72,777855.51,204.06,1.0,1,0.02,Priority
986.38,38346.33,8.06,0.94,3,0.02,Normal
263.7,22884.28,2939.97,0.14,1,0.03,Priority
993.11,22966.57,2.87,0.7,1,0.02,Normal
960.17,56272.53,0.62,0.75,1,0.08,Normal
1401.8,240038.58,424.62,0.62,2,0.01,Priority
77.06,670.49,0.24,0.67,89,0.62,Suspicious
541.55,42912.87,6.65,0.62,5,0.05,Normal
1150.54,887128.04,158.13,0.92,2,0.02,Priority
84.64,448.67,0.69,0.54,40,0.54,Suspicious
1295.67,13054.67,5.13,0.75,1,0.1,Normal
1170.64,37687.65,6.05,0.79,3,0.14,Normal
69.87,11570.47,4.53,0.87,2,0.7,Suspicious
1386.36,31799.38,8.28,0.8,1,0.11,Normal
47.28,30443.26,0.64,0.9,1,0.92,Suspicious
77.48,30313.86,4.29,0.96,1,0.96,Suspicious
826.39,56429.37,4.34,0.73,3,0.02,Normal
630.4,41426.89,9.82,0.84,1,0.14,Normal
441.94,4721.07,9.43,0.94,3,0.06,Normal
53.45,1495.22,0.54,0.39,59,0.57,Suspicious
73.8,45950.46,2.58,0.86,2,0.94,Suspicious
1060.48,134043.59,531.38,0.52,3,0.04,Priority
852.2,44606.39,6.9,0.89,1,0.13,Normal
1261.64,336999.29,31.21,0.77,2,0.01,Priority
1134.22,45691.46,4.25,0.7,4,0.04,Normal
142.91,97691.04,1112.44,0.23,1,0.04,Priority
1369.88,3546.43,8.92,0.78,3,0.14,Normal
961.36,53087.35,5.33,0.78,2,0.14,Normal
157.88,36707.58,0.16,0.48,60,0.33,Suspicious
985.9,11596.92,7.38,0.67,3,0.09,Normal
518.66,11140.71,4.82,0.86,4,0.08,Normal
73.85,45742.7,2.53,0.85,2,0.73,Suspicious
49.64,15182.56,2.71,0.88,2,0.95,Suspicious
57.8,401.75,1.0,0.42,176,0.61,Suspicious
110.81,71120.89,0.48,0.2,99,0.65,Suspicious
1202.03,215924.68,251.62,0.94,1,0.02,Priority
472.27,41751.36,5.39,0.73,4,0.02,Normal
71.34,36387.37,4.58,0.98,2,0.99,Suspicious
1346.4,799403.73,287.44,0.94,2,0.03,Priority
663.78,42335.33,9.52,0.85,2,0.13,Normal
831.78,53462.89,3.19,0.61,3,0.04,Normal
906.41,491799.2,21.86,0.94,1,0.02,Priority
826.98,889949.77,283.44,0.96,2,0.03,Priority
1388.01,254987.48,134.25,0.67,2,0.02,Priority
67.66,13830.44,4.92,0.95,1,1.0,Suspicious
1072.65,35732.81,2.31,0.9,5,0.13,Normal
780.95,4219.36,6.03,0.92,4,0.12,Normal
73.05,45024.98,3.11,0.9,2,0.96,Suspicious
864.63,1805.81,4.87,0.62,1,0.07,Normal
56.69,35372.99,0.16,0.35,16,0.57,Suspicious
106.5,576.5,0.47,0.36,153,0.6,Suspicious
227.98,47652.17,402.31,0.37,1,0.01,Priority
47.78,42901.41,1.7,0.91,1,0.79,Suspicious
74.05,25473.82,0.5,0.99,1,0.82,Suspicious
160.26,71225.98,2190.62,0.24,1,0.05,Priority
1279.31,178349.46,240.15,0.67,3,0.03,Priority
1301.91,27334.92,5.55,0.93,3,0.09,Normal
1080.28,415258.03,103.82,0.97,2,0.01,Priority
1301.46,42620.53,7.99,0.84,4,0.05,Normal
689.41,40083.37,6.17,0.79,3,0.1,Normal
1340.51,175308.93,215.28,0.88,3,0.02,Priority
40.75,40050.95,2.87,0.99,2,0.77,Suspicious
64.74,8863.73,1.88,0.92,2,0.74,Suspicious
106.41,621.7,0.56,0.55,94,0.51,Suspicious
588.37,21704.4,9.31,0.88,5,0.08,Normal
1207.43,57763.83,7.92,0.84,1,0.04,Normal
1095.8,100326.86,127.27,0.84,1,0.03,Priority
1247.56,45776.98,3.04,0.75,1,0.14,Normal
107.91,1855.01,0.7,0.31,76,0.55,Suspicious
74.94,14064.2,0.46,0.49,29,0.56,Suspicious
1380.76,461906.18,40.96,0.96,1,0.03,Priority
181.31,12782.75,0.34,0.22,89,0.3,Suspicious
1180.53,674822.56,81.17,0.96,1,0.01,Priority
914.98,19987.82,1.63,0.76,5,0.08,Normal
1053.6,50451.39,5.3,0.67,2,0.1,Normal
1151.28,432688.03,290.72,0.99,1,0.03,Priority
1451.48,166510.7,141.51,0.92,2,0.02,Priority
1023.66,491974.26,17.84,0.91,1,0.01,Priority
872.85,366538.7,161.09,0.95,2,0.02,Priority
98.61,1221.69,0.69,0.59,166,0.61,Suspicious
188.61,31948.86,2920.11,0.28,1,0.04,Priority
41.18,1010.96,0.14,0.37,35,0.88,Suspicious
793.32,33128.76,1.68,0.84,2,0.05,Normal
1075.91,450892.74,36.86,0.81,2,0.04,Priority
61.46,644.46,0.06,0.41,189,0.78,Suspicious
163.54,42026.91,2307.84,0.13,2,0.02,Priority
1043.83,384847.34,70.55,0.78,1,0.04,Priority
60.55,11518.34,3.83,0.97,2,0.83,Suspicious
896.04,41880.53,3.55,0.93,4,0.07,Normal
1391.79,1050.37,2.05,0.67,5,0.03,Normal
46.06,30684.86,0.9,0.89,2,0.86,Suspicious
46.43,134.92,0.43,0.41,51,0.85,Suspicious
803.98,33010.2,7.94,0.79,2,0.03,Normal
1384.29,428047.18,162.23,0.6,1,0.02,Priority
55.72,1662.02,0.09,0.65,135,0.65,Suspicious
45.19,40763.48,0.36,0.27,66,0.59,Suspicious
40.54,29693.6,1.21,0.89,1,0.86,Suspicious
1014.26,450129.34,287.83,0.58,1,0.02,Priority
432.73,15561.89,9.8,0.89,5,0.14,Normal
118.32,211.42,0.76,0.32,152,0.61,Suspicious
1146.23,472610.37,310.37,0.61,1,0.01,Priority
85.49,11281.0,0.35,0.41,93,0.53,Suspicious
691.14,13218.6,1.61,0.91,5,0.05,Normal
55.0,15031.0,4.28,0.92,2,0.9,Suspicious
113.59,88175.61,2341.99,0.18,1,0.01,Priority
127.36,36203.84,0.08,0.38,22,0.35,Suspicious
791.44,59405.37,2.16,0.79,5,0.13,Normal
927.59,16275.35,0.62,0.85,1,0.12,Normal
1082.57,234914.51,11.38,1.0,2,0.04,Priority
249.76,30810.21,1644.01,0.12,1,0.03,Priority
71.65,18463.8,1.11,0.91,2,0.81,Suspicious
97.65,1477.64,0.69,0.39,174,0.77,Suspicious
824.69,25991.1,1.7,0.69,1,0.03,Normal
118.58,459.87,0.3,0.54,146,0.76,Suspicious
1167.53,249607.92,198.45,0.93,2,0.03,Priority
89.98,47449.59,0.02,0.42,89,0.59,Suspicious
1033.22,724588.53,159.2,1.0,1,0.03,Priority
141.42,45583.67,2034.14,0.31,1,0.03,Priority
576.44,57398.29,0.8,0.72,1,0.1,Normal
1397.16,37061.31,7.89,0.72,3,0.1,Normal
256.38,72810.43,1575.01,0.14,2,0.03,Priority
106.12,38965.19,2289.64,0.15,2,0.04,Priority
164.67,94589.17,2694.06,0.24,2,0.04,Priority
1232.94,281631.75,169.86,0.98,1,0.01,Priority
71.6,24968.51,4.36,0.85,1,0.91,Suspicious
282.19,72958.13,3406.78,0.17,1,0.01,Priority
95.29,57010.18,0.17,0.12,82,0.69,Suspicious
1148.35,556176.83,30.49,0.91,2,0.04,Priority
949.53,27050.3,8.89,0.72,2,0.15,Normal
153.05,57848.52,0.4,0.17,55,0.35,Suspicious
142.58,19191.87,0.41,0.41,39,0.49,Suspicious
1123.18,408360.34,273.99,0.72,3,0.02,Priority
1144.91,345761.31,444.29,0.75,2,0.04,Priority
981.45,56918.41,0.63,0.64,5,0.09,Normal
1422.38,425334.86,468.28,0.83,1,0.05,Priority
1008.47,271482.3,443.25,0.88,2,0.04,Priority
101.84,52239.13,1017.49,0.24,2,0.05,Priority
1187.66,650083.35,296.11,0.96,2,0.02,Priority
1118.46,32567.17,4.82,0.89,5,0.04,Normal
418.78,58462.19,2.01,0.89,3,0.04,Normal
1321.09,213816.27,418.82,0.81,3,0.02,Priority
781.86,39576.46,0.85,0.81,2,0.08,Normal
1246.28,40541.9,7.35,0.81,1,0.13,Normal
784.34,44565.11,7.76,0.81,4,0.07,Normal
286.47,83644.95,857.83,0.32,2,0.02,Priority
56.66,1468.61,0.81,0.36,130,0.8,Suspicious
642.29,55545.16,5.27,0.6,4,0.15,Normal
242.26,62136.13,2251.1,0.32,2,0.02,Priority
1059.96,415527.63,85.66,0.63,2,0.02,Priority
1140.81,2458.15,9.04,0.62,5,0.12,Normal
1170.53,3419.28,8.31,0.79,4,0.1,Normal
1001.43,21489.36,1.95,0.72,3,0.14,Normal
157.4,61975.81,0.29,0.29,48,0.52,Suspicious
984.04,42504.33,3.93,0.77,1,0.02,Normal
81.26,34901.34,0.25,0.42,34,0.31,Suspicious
1270.14,53653.14,6.47,0.78,5,0.12,Normal
1365.74,131809.41,56.85,0.78,1,0.03,Priority
1195.34,44958.81,0.64,0.76,3,0.13,Normal
864.51,58756.85,1.81,0.73,2,0.03,Normal
1087.94,243966.5,348.99,0.65,3,0.04,Priority
45.25,34790.42,2.54,0.99,2,0.83,Suspicious
1004.13,56213.12,2.42,0.63,5,0.04,Normal
1115.51,7468.06,7.52,0.65,3,0.09,Normal
98.2,1033.5,0.08,0.66,44,0.7,Suspicious
96.7,295.31,0.45,0.68,114,0.74,Suspicious
1324.88,51017.74,3.83,0.8,2,0.07,Normal
1084.73,10594.4,9.12,0.89,2,0.07,Normal
1187.12,50315.23,5.5,0.79,5,0.09,Normal
1055.05,599812.54,131.41,0.94,1,0.03,Priority
1262.88,1124.13,7.2,0.89,1,0.1,Normal
1441.85,902909.02,29.67,0.93,1,0.01,Priority
68.82,36471.64,1.96,0.92,2,0.73,Suspicious
860.82,428023.91,248.35,0.98,1,0.04,Priority
147.49,45611.57,1386.05,0.28,1,0.02,Priority
1153.24,26095.96,9.96,0.63,2,0.08,Normal
1380.39,55186.4,7.19,0.75,2,0.05,Normal
1291.87,58299.29,7.88,0.79,5,0.14,Normal
407.09,41134.79,8.27,0.65,3,0.1,Normal
1251.45,886090.09,188.42,0.95,2,0.03,Priority
1192.7,38117.94,1.61,0.85,2,0.11,Normal
893.92,45604.98,5.26,0.7,1,0.08,Normal
56.32,6681.45,1.57,0.97,1,0.82,Suspicious
1141.68,106280.83,337.8,0.51,3,0.03,Priority
755.79,31451.95,3.12,0.84,3,0.06,Normal
88.68,197.57,0.55,0.33,160,0.67,Suspicious
69.99,45218.78,0.37,0.21,24,0.66,Suspicious
101.12,232.8,0.49,0.43,132,0.59,Suspicious
612.37,51597.67,0.68,0.68,5,0.13,Normal
1156.54,6619.69,0.37,0.74,1,0.14,Normal
51.3,13141.89,3.5,0.94,1,0.88,Suspicious
52.73,40048.87,0.86,0.88,1,0.96,Suspicious
1280.0,453285.0,489.05,0.61,3,0.03,Priority
143.27,74644.76,0.47,0.45,44,0.57,Suspicious
1144.05,30689.93,0.77,0.85,2,0.09,Normal
242.85,52437.25,2736.88,0.29,1,0.04,Priority
119.29,76114.7,0.02,0.42,48,0.35,Suspicious
1110.67,286550.19,547.47,0.8,1,0.04,Priority
264.58,62548.15,1668.05,0.27,1,0.04,Priority
74.15,15083.02,2.79,0.95,2,0.85,Suspicious
1019.34,27809.79,7.82,0.95,4,0.11,Normal
275.84,97573.64,2633.6,0.15,2,0.04,Priority
1447.79,197494.72,369.25,0.73,1,0.03,Priority
292.94,77573.46,1825.43,0.13,1,0.05,Priority
1040.87,11730.92,3.52,0.91,3,0.09,Normal
506.71,39323.8,8.69,0.89,5,0.03,Normal
147.82,39401.96,1978.99,0.19,2,0.04,Priority
66.29,1597.61,0.89,0.44,84,0.8,Suspicious
156.38,22675.08,1707.67,0.13,2,0.05,Priority
1365.73,797599.44,79.54,0.91,1,0.02,Priority
52.41,14965.13,2.26,0.93,2,0.8,Suspicious
1287.14,3905.42,1.45,0.63,3,0.02,Normal
57.09,24520.31,3.44,0.85,1,0.95,Suspicious
90.31,25790.28,0.49,0.47,89,0.35,Suspicious
562.37,8246.77,9.66,0.7,4,0.07,Normal
50.99,28948.38,0.8,0.91,1,0.78,Suspicious
1265.93,197082.06,525.85,0.87,2,0.01,Priority
101.49,52598.81,0.09,0.2,26,0.46,Suspicious
1023.1,122750.58,195.88,0.73,1,0.03,Priority
87.36,16046.21,0.05,0.32,18,0.45,Suspicious
599.73,56889.78,3.49,0.75,3,0.1,Normal
174.49,78008.37,0.35,0.27,54,0.49,Suspicious
909.89,51918.59,4.23,0.86,5,0.14,Normal
229.07,74886.87,1183.24,0.2,1,0.04,Priority
112.97,62282.88,0.3,0.17,86,0.4,Suspicious
117.72,10837.35,0.06,0.38,49,0.57,Suspicious
1452.65,308351.51,430.94,0.8,1,0.02,Priority
1248.99,415957.44,6.07,0.94,2,0.03,Priority
132.12,58853.64,0.03,0.26,31,0.41,Suspicious
664.28,13114.64,4.88,0.69,4,0.09,Normal
706.2,39682.14,2.47,0.7,2,0.06,Normal
504.68,8587.19,5.78,0.62,3,0.1,Normal
73.51,6205.08,0.55,0.86,2,0.74,Suspicious
1126.93,43728.14,2.77,0.79,4,0.06,Normal
1279.68,330092.58,554.47,0.8,3,0.05,Priority
1032.59,14703.68,8.99,0.9,5,0.12,Normal
1189.54,417636.53,299.75,0.93,1,0.04,Priority
1030.35,465821.11,558.96,0.65,1,0.02,Priority
102.02,35900.34,0.01,0.16,85,0.51,Suspicious
119.14,1843.37,0.4,0.35,23,0.62,Suspicious
1345.05,33344.02,9.54,0.66,1,0.13,Normal
154.7,83203.19,2432.58,0.11,2,0.02,Priority
1024.42,445971.31,115.28,0.63,3,0.04,Priority
68.67,1631.36,0.96,0.4,115,0.73,Suspicious
255.79,31108.16,486.89,0.16,1,0.03,Priority
61.55,34928.99,0.16,0.45,89,0.65,Suspicious
1209.5,47339.84,4.64,0.61,2,0.14,Normal
163.02,69009.46,0.1,0.22,76,0.67,Suspicious
111.24,1315.34,0.02,0.58,174,0.88,Suspicious
122.43,54159.05,2319.43,0.3,1,0.04,Priority
1305.32,5899.29,1.99,0.75,1,0.05,Normal
52.08,21731.58,1.24,0.88,2,0.76,Suspicious
284.29,92550.04,729.3,0.24,2,0.03,Priority
731.98,53166.07,7.9,0.82,5,0.03,Normal
496.64,17175.68,3.27,0.87,2,0.04,Normal
550.4,23876.75,4.69,0.7,3,0.1,Normal
1059.01,914831.31,155.82,1.0,1,0.01,Priority
1030.21,36980.08,5.68,0.73,5,0.08,Normal
1278.27,383801.85,267.54,0.63,2,0.01,Priority
1295.98,332611.15,130.22,0.98,2,0.01,Priority
134.94,87276.31,1185.92,0.4,2,0.02,Priority
1013.41,232319.6,487.27,0.52,2,0.02,Priority
873.04,48321.69,7.91,0.87,3,0.08,Normal
1333.44,412236.35,283.52,0.58,3,0.02,Priority
816.57,31828.1,0.64,0.94,5,0.06,Normal
50.44,7828.61,4.06,0.94,2,0.71,Suspicious
252.97,21023.69,1231.15,0.36,1,0.04,Priority
663.47,3231.39,1.32,0.95,5,0.06,Normal
61.62,24054.74,3.53,0.91,2,0.74,Suspicious
58.84,47011.74,2.04,0.94,1,0.96,Suspicious
844.14,38431.96,8.29,0.75,4,0.15,Normal
78.59,1812.31,0.51,0.56,194,0.62,Suspicious
1279.82,32000.66,2.52,0.64,2,0.03,Normal
1288.56,107273.77,499.18,0.86,3,0.04,Priority
78.35,596.36,0.15,0.5,138,0.53,Suspicious
477.6,9560.28,7.02,0.61,5,0.1,Normal
61.92,39808.28,3.54,0.89,1,0.78,Suspicious
1413.34,458028.86,291.57,0.93,2,0.02,Priority
1361.36,657185.93,172.41,0.95,2,0.04,Priority
136.29,41521.8,0.34,0.17,82,0.33,Suspicious
110.94,171.42,0.41,0.66,99,0.76,Suspicious
125.12,53467.38,2265.28,0.31,2,0.04,Priority
775.32,37978.45,1.55,0.89,3,0.1,Normal
1458.31,123606.17,237.83,0.94,2,0.03,Priority
1391.14,28352.66,4.01,0.92,4,0.03,Normal
1109.79,29451.29,5.25,0.94,2,0.13,Normal
935.55,22056.27,3.6,0.89,1,0.13,Normal
480.19,29133.49,6.34,0.89,2,0.06,Normal
79.73,24594.96,2.86,0.95,1,0.97,Suspicious
66.8,41931.23,1.02,0.88,1,0.9,Suspicious
774.34,51071.45,1.71,0.69,1,0.1,Normal
1439.48,191276.77,7.47,0.94,2,0.02,Priority
138.56,75948.63,0.48,0.43,82,0.63,Suspicious
1019.16,49429.78,1.86,0.84,4,0.14,Normal
1155.56,451312.14,259.97,0.78,1,0.03,Priority
278.94,61208.84,2955.72,0.24,1,0.03,Priority
1023.6,228810.45,140.49,0.79,2,0.02,Priority
187.81,33823.14,1185.35,0.33,1,0.04,Priority
114.68,78955.62,2244.21,0.24,1,0.02,Priority
79.0,859.87,0.9,0.33,126,0.67,Suspicious
75.89,32917.19,2.4,0.94,2,0.85,Suspicious
402.01,52473.51,4.49,0.68,4,0.05,Normal
525.57,11106.4,8.29,0.8,3,0.11,Normal
531.77,23595.05,2.12,0.83,2,0.09,Normal
61.06,18213.49,4.57,0.97,2,0.94,Suspicious
900.62,54795.32,1.55,0.83,1,0.07,Normal
144.35,22281.41,0.46,0.42,75,0.48,Suspicious
1167.19,49544.63,7.47,0.84,4,0.15,Normal
54.85,43333.89,4.07,0.92,1,0.71,Suspicious
74.99,15673.06,0.39,0.43,58,0.69,Suspicious
106.93,1998.91,0.38,0.67,187,0.66,Suspicious
245.0,22310.45,3474.08,0.18,2,0.02,Priority
1075.39,37865.39,6.7,0.69,2,0.05,Normal
97.33,1948.61,0.06,0.31,42,0.84,Suspicious
63.59,67221.07,0.12,0.34,53,0.69,Suspicious
287.21,86693.77,2038.95,0.27,1,0.04,Priority
970.56,27097.14,5.61,0.78,3,0.1,Normal
79.68,1401.16,0.2,0.51,145,0.89,Suspicious
401.87,21688.31,2.49,0.62,2,0.09,Normal
611.11,51940.65,4.07,0.7,3,0.02,Normal
85.1,72938.6,0.09,0.23,82,0.63,Suspicious
187.58,44752.26,0.37,0.49,59,0.45,Suspicious
1453.38,392395.85,383.52,0.55,3,0.05,Priority
1042.58,135940.05,116.39,0.97,1,0.03,Priority
1273.69,57010.34,0.42,0.94,4,0.04,Normal
960.54,20592.36,1.63,0.9,1,0.09,Normal
423.1,31474.24,4.89,0.76,1,0.12,Normal
1079.84,44654.62,2.46,0.73,1,0.09,Normal
449.86,36600.85,8.09,0.65,5,0.08,Normal
775.58,6544.93,5.82,0.61,1,0.04,Normal
1274.4,21799.23,7.25,0.71,5,0.04,Normal
54.46,589.07,0.89,0.43,135,0.55,Suspicious
947.52,56682.91,2.58,0.64,5,0.03,Normal
1120.32,49967.52,2.09,0.91,4,0.14,Normal
40.1,269.02,0.04,0.65,48,0.65,Suspicious
1372.9,28460.9,9.27,0.6,3,0.07,Normal
1297.89,300679.89,592.41,0.82,3,0.02,Priority
1008.72,55692.32,6.68,0.84,5,0.04,Normal
1317.55,231452.8,187.73,0.83,2,0.05,Priority
1255.65,119000.91,130.5,0.94,1,0.03,Priority
1065.78,42309.42,6.77,0.74,3,0.03,Normal
57.36,14842.79,1.5,0.99,2,0.79,Suspicious
1058.71,30393.55,5.6,0.85,5,0.15,Normal
1207.94,12201.31,1.19,0.85,1,0.1,Normal
869.94,17494.06,8.85,0.86,5,0.14,Normal
533.18,16418.65,4.25,0.81,1,0.04,Normal
1117.88,592297.61,42.86,0.92,1,0.02,Priority
101.43,29104.28,1219.02,0.26,1,0.03,Priority
428.52,54648.94,0.18,0.86,1,0.06,Normal
49.12,35582.02,0.88,0.94,1,0.88,Suspicious
1116.4,16985.62,2.1,0.71,5,0.05,Normal
1095.94,346625.16,59.41,0.93,1,0.01,Priority
90.25,278.68,0.86,0.61,46,0.53,Suspicious
69.6,33026.8,0.08,0.41,42,0.61,Suspicious
179.64,56432.55,3310.31,0.33,1,0.05,Priority
825.0,17251.35,2.72,0.79,2,0.06,Normal
1342.46,235544.56,442.78,0.66,1,0.05,Priority
888.75,761541.23,275.89,0.94,1,0.01,Priority
985.78,56473.58,5.8,0.74,4,0.04,Normal
146.09,78448.33,725.99,0.17,1,0.02,Priority
61.03,65821.42,0.07,0.26,97,0.53,Suspicious
68.69,41471.21,2.36,0.9,2,0.71,Suspicious
1007.91,19252.99,8.26,0.93,2,0.11,Normal
1063.04,1110.91,1.87,0.61,4,0.04,Normal
840.52,15900.72,7.48,0.82,3,0.04,Normal
1038.78,344926.99,35.67,0.82,2,0.04,Priority
1000.52,40237.16,1.84,0.92,2,0.07,Normal
73.41,23211.76,0.72,0.99,1,0.84,Suspicious
495.66,3237.1,4.62,0.89,1,0.11,Normal
1135.18,392865.85,244.05,0.94,1,0.04,Priority
1346.11,378709.95,163.15,0.5,1,0.01,Priority
143.75,75824.97,0.16,0.18,89,0.39,Suspicious
1045.62,131340.32,207.86,0.93,1,0.01,Priority
487.57,38397.14,9.15,0.67,4,0.1,Normal
1237.43,147853.53,453.34,0.5,2,0.04,Priority
1338.75,43616.36,1.99,0.75,3,0.07,Normal
54.6,18484.95,3.6,0.91,2,0.89,Suspicious
414.33,29221.79,0.31,0.89,5,0.1,Normal
888.11,987826.97,142.67,0.92,2,0.02,Priority
1343.06,20105.35,6.65,0.83,5,0.1,Normal
755.63,26287.56,8.11,0.63,4,0.03,Normal
1156.99,478336.5,120.97,0.94,1,0.02,Priority
1134.67,624198.53,63.54,0.97,2,0.04,Priority
1248.53,727360.55,105.03,0.98,2,0.02,Priority
50.82,32826.98,0.05,0.38,78,0.35,Suspicious
1249.87,89703.72,568.46,0.54,2,0.04,Priority
1401.55,418322.3,160.63,0.94,2,0.03,Priority
843.94,45550.54,7.53,0.69,1,0.07,Normal
1121.25,45551.95,2.29,0.78,5,0.12,Normal
41.71,1359.13,0.37,0.59,38,0.5,Suspicious
65.0,48280.62,4.25,0.87,1,0.81,Suspicious
86.33,1328.47,0.05,0.45,185,0.59,Suspicious
115.88,1926.0,0.42,0.56,195,0.76,Suspicious
1219.74,389964.61,173.56,0.95,1,0.03,Priority
1115.93,838254.47,74.83,0.92,2,0.01,Priority
158.13,44844.4,3482.96,0.34,1,0.02,Priority
56.5,10294.43,3.31,0.88,2,0.7,Suspicious
1457.25,403624.98,116.37,0.95,2,0.03,Priority
832.57,16066.57,8.86,0.64,2,0.05,Normal
847.2,49959.45,6.58,0.74,1,0.04,Normal
1484.0,209467.41,191.56,0.99,2,0.02,Priority
100.58,43532.22,1176.03,0.15,1,0.04,Priority
922.44,34199.99,4.47,0.81,1,0.07,Normal
77.87,18462.43,1.87,0.92,2,0.79,Suspicious
1094.38,418429.7,582.98,0.74,1,0.01,Priority
47.68,33500.93,2.44,0.9,1,0.9,Suspicious
1461.58,190039.35,596.54,0.61,1,0.05,Priority
155.27,26475.67,1533.69,0.12,2,0.02,Priority
572.17,51180.19,8.79,0.79,5,0.07,Normal
1252.12,104080.6,80.02,0.65,3,0.01,Priority
1355.41,721783.12,101.14,0.95,1,0.01,Priority
1217.35,14859.47,6.8,0.75,3,0.12,Normal
1314.23,29957.63,4.54,0.94,1,0.04,Normal
650.5,21870.56,7.42,0.77,3,0.1,Normal
699.08,27690.08,1.36,0.88,3,0.07,Normal
76.12,12366.76,0.89,0.96,1,0.74,Suspicious
1125.72,53772.7,4.61,0.76,4,0.12,Normal
1069.47,17575.92,5.28,0.72,2,0.07,Normal
1396.33,291512.01,406.8,0.81,3,0.02,Priority
1389.14,133763.72,193.56,0.94,1,0.03,Priority
577.01,6233.45,1.29,0.76,2,0.14,Normal
813.06,12598.2,9.55,0.81,2,0.11,Normal
419.17,46577.37,1.79,0.62,5,0.07,Normal
574.65,51078.68,3.05,0.81,1,0.03,Normal
51.52,7500.31,3.54,0.95,2,0.75,Suspicious
198.86,74917.34,688.7,0.13,1,0.02,Priority
107.36,25145.87,0.28,0.45,98,0.31,Suspicious
101.85,1905.11,0.7,0.34,125,0.53,Suspicious
410.35,37944.27,7.07,0.83,1,0.12,Normal
768.53,51997.14,4.78,0.94,1,0.13,Normal
73.56,20373.99,1.1,0.94,1,0.71,Suspicious
889.56,741522.17,90.36,0.95,2,0.04,Priority
75.66,47173.15,0.17,0.14,40,0.48,Suspicious
46.9,16937.98,2.76,0.98,2,0.71,Suspicious
981.65,58551.58,7.64,0.75,4,0.05,Normal
173.82,27946.97,0.05,0.11,57,0.3,Suspicious
169.71,57513.39,1592.72,0.11,1,0.04,Priority
424.4,52335.83,0.31,0.91,5,0.07,Normal
47.62,41743.99,3.21,0.9,1,0.7,Suspicious
862.73,202564.42,296.47,0.94,1,0.03,Priority
